Bag Number,Site,Date,Locality,Latitude,Longitude,Collector,Unique ID,Method(nocolor),Method,Warming,Plant Species,Order,Family,Genus,Species,Sex,Notes,Location
120,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
120,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
120,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
120,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
121,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
121,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
121,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
121,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
121,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
121,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
121,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
121,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
121,"Alexandra Fiord, Nunavut",2012-07-05,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
135,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
135,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
135,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
135,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
136,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
136,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
137,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
137,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
138,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
138,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
138,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
138,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
138,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
138,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
139,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
139,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
139,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
139,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Syrphidae,NA,NA,NA,Missed,
140,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
140,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
141,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Dryas integrifolia,Lepidoptera,Nymphalidae,Boloria,chariclea,NA,Missed,
141,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
141,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
141,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
141,"Alexandra Fiord, Nunavut",2012-07-07,Willow,78.875,-75.799,D. McNicholl,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
146,"Alexandra Fiord, Nunavut",2012-07-08,Willow,78.875,-75.799,S. Robinson,NA,Bowl Trap,Bowl Trap Blue,Control,NA,Boloria,Nymphalidae,Boloria,chariclea,NA,Missed,
154,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
154,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
154,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
154,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
154,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
154,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
154,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
155,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Boloria,Nymphalidae,Boloria,chariclea,NA,Missed,
155,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Syrphidae,NA,NA,NA,Missed,
155,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Syrphidae,NA,NA,NA,Missed,
155,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
155,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
155,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
155,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
156,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
156,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
156,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
156,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
156,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
156,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
156,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
157,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
157,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
157,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
157,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
157,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
157,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,D. Curley,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Aedes,NA,NA,NA,Missed,
158,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Syrphidae,NA,NA,NA,Missed,
158,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
158,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
159,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
159,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
159,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
159,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
160,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
160,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
161,"Alexandra Fiord, Nunavut",2012-07-09,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
174,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
174,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
174,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
174,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
174,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
174,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
174,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
174,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
177,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
176,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
176,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
178,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
178,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
178,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
178,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
178,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
178,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
178,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
178,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
178,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
178,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
179,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Stellaria longipes,Diptera,Syrphidae,NA,NA,NA,Missed,
179,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Stellaria longipes,Diptera,Syrphidae,NA,NA,NA,Missed,
179,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Stellaria longipes,Diptera,Syrphidae,NA,NA,NA,Missed,
179,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Stellaria longipes,Diptera,Syrphidae,NA,NA,NA,Missed,
179,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,C. G-Gaito,NA,Netting,Netting ,Control,Stellaria longipes,Diptera,Muscidae,NA,NA,NA,Missed,
180,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Muscidae,NA,NA,NA,Missed,
181,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Stellaria longipes,Diptera,Syrphidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Muscidae,NA,NA,NA,Missed,
182,"Alexandra Fiord, Nunavut",2012-07-11,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Hymenoptera,Ichneumonidae,NA,NA,NA,Missed,
196,"Alexandra Fiord, Nunavut",2012-07-13,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Syrphidae,NA,NA,NA,Missed,
196,"Alexandra Fiord, Nunavut",2012-07-13,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Dryas integrifolia,Diptera,Syrphidae,NA,NA,NA,Missed,
198,"Alexandra Fiord, Nunavut",2012-07-13,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
198,"Alexandra Fiord, Nunavut",2012-07-13,Willow,78.875,-75.799,S. Robinson,NA,Netting,Netting ,Control,Papaver radicatum,Diptera,Syrphidae,NA,NA,NA,Missed,
